Unnamed: 0,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
836,2008,1,3,4,1147.0,1115,1402.0,1330,WN,3170,N430WN,75.0,75.0,60.0,32.0,32.0,MDW,PIT,402,6.0,9.0,0,N,0,32.0,0.0,0.0,0.0,0.0
837,2008,1,3,4,1852.0,1755,2059.0,2010,WN,3249,N208WN,67.0,75.0,57.0,49.0,57.0,MDW,PIT,402,4.0,6.0,0,N,0,28.0,0.0,0.0,0.0,21.0
840,2008,1,3,4,2154.0,2030,50.0,2335,WN,2174,N623SW,116.0,125.0,104.0,75.0,84.0,MDW,PVD,842,4.0,8.0,0,N,0,40.0,0.0,0.0,0.0,35.0
841,2008,1,3,4,1253.0,1235,1550.0,1540,WN,2974,N447WN,117.0,125.0,108.0,10.0,18.0,MDW,PVD,842,3.0,6.0,0,N,0,,,,,
842,2008,1,3,4,1853.0,1815,2153.0,2120,WN,3831,N451WN,120.0,125.0,105.0,33.0,38.0,MDW,PVD,842,5.0,10.0,0,N,0,14.0,0.0,0.0,0.0,19.0
843,2008,1,3,4,1555.0,1515,1834.0,1805,WN,255,N411WN,99.0,110.0,85.0,29.0,40.0,MDW,RDU,632,3.0,11.0,0,N,0,20.0,0.0,0.0,0.0,9.0
844,2008,1,3,4,1229.0,1210,1511.0,1455,WN,1429,N657SW,102.0,105.0,88.0,16.0,19.0,MDW,RDU,632,3.0,11.0,0,N,0,13.0,0.0,0.0,0.0,3.0
845,2008,1,3,4,2103.0,2020,2340.0,2300,WN,3063,N551WN,97.0,100.0,81.0,40.0,43.0,MDW,RDU,632,3.0,13.0,0,N,0,35.0,0.0,0.0,0.0,5.0
846,2008,1,3,4,726.0,705,957.0,950,WN,3675,N269WN,91.0,105.0,79.0,7.0,21.0,MDW,RDU,632,4.0,8.0,0,N,0,,,,,
847,2008,1,3,4,1523.0,1435,1734.0,1650,WN,1276,N265WN,251.0,255.0,238.0,44.0,48.0,MDW,RNO,1680,5.0,8.0,0,N,0,31.0,0.0,0.0,0.0,13.0
849,2008,1,3,4,2058.0,1955,38.0,2340,WN,1558,N310SW,160.0,165.0,143.0,58.0,63.0,MDW,RSW,1105,5.0,12.0,0,N,0,52.0,0.0,0.0,0.0,6.0
850,2008,1,3,4,1138.0,915,1517.0,1305,WN,3413,N374SW,159.0,170.0,144.0,132.0,143.0,MDW,RSW,1105,4.0,11.0,0,N,0,132.0,0.0,0.0,0.0,0.0
851,2008,1,3,4,1341.0,1240,1602.0,1505,WN,299,N718SW,261.0,265.0,249.0,57.0,61.0,MDW,SAN,1728,3.0,9.0,0,N,0,57.0,0.0,0.0,0.0,0.0
852,2008,1,3,4,720.0,630,934.0,855,WN,339,N213WN,254.0,265.0,243.0,39.0,50.0,MDW,SAN,1728,3.0,8.0,0,N,0,39.0,0.0,0.0,0.0,0.0
853,2008,1,3,4,914.0,820,1129.0,1045,WN,635,N729SW,255.0,265.0,244.0,44.0,54.0,MDW,SAN,1728,3.0,8.0,0,N,0,40.0,0.0,0.0,0.0,4.0
854,2008,1,3,4,1457.0,1430,1725.0,1655,WN,1188,N254WN,268.0,265.0,258.0,30.0,27.0,MDW,SAN,1728,2.0,8.0,0,N,0,23.0,0.0,3.0,0.0,4.0
855,2008,1,3,4,1933.0,1835,2202.0,2100,WN,2729,N754SW,269.0,265.0,253.0,62.0,58.0,MDW,SAN,1728,4.0,12.0,0,N,0,55.0,0.0,4.0,0.0,3.0
856,2008,1,3,4,822.0,750,1048.0,1045,WN,511,N272WN,146.0,175.0,136.0,3.0,32.0,MDW,SAT,1036,3.0,7.0,0,N,0,,,,,
857,2008,1,3,4,2112.0,1845,2346.0,2140,WN,1394,N294WN,154.0,175.0,134.0,126.0,147.0,MDW,SAT,1036,3.0,17.0,0,N,0,44.0,0.0,0.0,0.0,82.0
858,2008,1,3,4,2241.0,2055,48.0,2300,WN,74,N764SW,67.0,65.0,53.0,108.0,106.0,MDW,SDF,271,5.0,9.0,0,N,0,54.0,0.0,2.0,0.0,52.0
859,2008,1,3,4,638.0,625,843.0,830,WN,247,N369SW,65.0,65.0,43.0,13.0,13.0,MDW,SDF,271,3.0,19.0,0,N,0,,,,,
860,2008,1,3,4,1835.0,1755,2035.0,2000,WN,693,N232WN,60.0,65.0,44.0,35.0,40.0,MDW,SDF,271,5.0,11.0,0,N,0,9.0,0.0,0.0,0.0,26.0
861,2008,1,3,4,1424.0,1355,1620.0,1600,WN,823,N725SW,56.0,65.0,42.0,20.0,29.0,MDW,SDF,271,5.0,9.0,0,N,0,10.0,0.0,0.0,0.0,10.0
862,2008,1,3,4,1110.0,1055,1307.0,1300,WN,2019,N392SW,57.0,65.0,46.0,7.0,15.0,MDW,SDF,271,4.0,7.0,0,N,0,,,,,
863,2008,1,3,4,2140.0,2000,2.0,2230,WN,421,N205WN,262.0,270.0,242.0,92.0,100.0,MDW,SEA,1733,4.0,16.0,0,N,0,92.0,0.0,0.0,0.0,0.0
864,2008,1,3,4,1110.0,1040,1323.0,1310,WN,658,N231WN,253.0,270.0,243.0,13.0,30.0,MDW,SEA,1733,4.0,6.0,0,N,0,,,,,
865,2008,1,3,4,824.0,755,1049.0,1025,WN,2702,N209WN,265.0,270.0,247.0,24.0,29.0,MDW,SEA,1733,5.0,13.0,0,N,0,24.0,0.0,0.0,0.0,0.0
866,2008,1,3,4,2131.0,1915,29.0,2205,WN,1009,N478WN,298.0,290.0,274.0,144.0,136.0,MDW,SFO,1855,4.0,20.0,0,N,0,0.0,135.0,8.0,0.0,1.0
867,2008,1,3,4,1736.0,1305,2031.0,1555,WN,1837,N761RR,295.0,290.0,268.0,276.0,271.0,MDW,SFO,1855,4.0,23.0,0,N,0,266.0,0.0,5.0,0.0,5.0
868,2008,1,3,4,1319.0,950,1615.0,1240,WN,3846,N751SW,296.0,290.0,267.0,215.0,209.0,MDW,SFO,1855,4.0,25.0,0,N,0,200.0,0.0,6.0,0.0,9.0
869,2008,1,3,4,824.0,735,1059.0,1020,WN,220,N275WN,275.0,285.0,260.0,39.0,49.0,MDW,SJC,1838,4.0,11.0,0,N,0,39.0,0.0,0.0,0.0,0.0
870,2008,1,3,4,1900.0,1815,2141.0,2100,WN,2199,N900WN,281.0,285.0,265.0,41.0,45.0,MDW,SJC,1838,5.0,11.0,0,N,0,41.0,0.0,0.0,0.0,0.0
871,2008,1,3,4,1024.0,925,1245.0,1155,WN,151,N750SA,201.0,210.0,186.0,50.0,59.0,MDW,SLC,1258,6.0,9.0,0,N,0,30.0,0.0,0.0,0.0,20.0
872,2008,1,3,4,1725.0,1640,1948.0,1910,WN,1662,N461WN,203.0,210.0,185.0,38.0,45.0,MDW,SLC,1258,4.0,14.0,0,N,0,38.0,0.0,0.0,0.0,0.0
873,2008,1,3,4,2052.0,1930,2319.0,2200,WN,163,N469WN,267.0,270.0,253.0,79.0,82.0,MDW,SMF,1790,4.0,10.0,0,N,0,15.0,0.0,0.0,0.0,64.0
874,2008,1,3,4,840.0,825,1116.0,1055,WN,3145,N201LV,276.0,270.0,253.0,21.0,15.0,MDW,SMF,1790,3.0,20.0,0,N,0,15.0,0.0,6.0,0.0,0.0
875,2008,1,3,4,1138.0,1000,1235.0,1105,WN,29,N652SW,57.0,65.0,46.0,90.0,98.0,MDW,STL,251,3.0,8.0,0,N,0,86.0,0.0,0.0,0.0,4.0
876,2008,1,3,4,1802.0,1755,1900.0,1900,WN,166,N741SA,58.0,65.0,46.0,0.0,7.0,MDW,STL,251,4.0,8.0,0,N,0,,,,,
877,2008,1,3,4,2208.0,2125,2259.0,2225,WN,393,N278WN,51.0,60.0,40.0,34.0,43.0,MDW,STL,251,3.0,8.0,0,N,0,34.0,0.0,0.0,0.0,0.0
878,2008,1,3,4,1934.0,1855,2037.0,2000,WN,490,N651SW,63.0,65.0,45.0,37.0,39.0,MDW,STL,251,4.0,14.0,0,N,0,15.0,0.0,0.0,0.0,22.0
882,2008,1,3,4,634.0,625,740.0,725,WN,1586,N293,66.0,60.0,46.0,15.0,9.0,MDW,STL,251,4.0,16.0,0,N,0,9.0,0.0,6.0,0.0,0.0
883,2008,1,3,4,822.0,805,921.0,910,WN,2177,N522SW,59.0,65.0,46.0,11.0,17.0,MDW,STL,251,3.0,10.0,0,N,0,,,,,
885,2008,1,3,4,1754.0,1655,1853.0,1800,WN,2263,N514SW,59.0,65.0,49.0,53.0,59.0,MDW,STL,251,4.0,6.0,0,N,0,47.0,0.0,0.0,0.0,6.0
886,2008,1,3,4,1355.0,1305,1451.0,1410,WN,2361,N348SW,56.0,65.0,44.0,41.0,50.0,MDW,STL,251,4.0,8.0,0,N,0,39.0,0.0,0.0,0.0,2.0
887,2008,1,3,4,1806.0,1740,2126.0,2115,WN,26,N330SW,140.0,155.0,127.0,11.0,26.0,MDW,TPA,997,5.0,8.0,0,N,0,,,,,
888,2008,1,3,4,911.0,845,1232.0,1220,WN,89,N710SW,141.0,155.0,126.0,12.0,26.0,MDW,TPA,997,5.0,10.0,0,N,0,,,,,
889,2008,1,3,4,1412.0,1350,1730.0,1720,WN,477,N433LV,138.0,150.0,126.0,10.0,22.0,MDW,TPA,997,4.0,8.0,0,N,0,,,,,
890,2008,1,3,4,2221.0,2050,135.0,20,WN,514,N432WN,134.0,150.0,122.0,75.0,91.0,MDW,TPA,997,3.0,9.0,0,N,0,44.0,0.0,0.0,0.0,31.0
891,2008,1,3,4,634.0,620,952.0,950,WN,979,N751SW,138.0,150.0,125.0,2.0,14.0,MDW,TPA,997,4.0,9.0,0,N,0,,,,,
892,2008,1,3,4,1841.0,1625,2200.0,2000,WN,1153,N440LV,139.0,155.0,126.0,120.0,136.0,MDW,TPA,997,6.0,7.0,0,N,0,29.0,0.0,0.0,0.0,91.0
893,2008,1,3,4,1100.0,1040,1414.0,1410,WN,1847,N499WN,134.0,150.0,124.0,4.0,20.0,MDW,TPA,997,4.0,6.0,0,N,0,,,,,
894,2008,1,3,4,1149.0,1105,1424.0,1350,WN,280,N460WN,215.0,225.0,202.0,34.0,44.0,MDW,TUS,1440,3.0,10.0,0,N,0,25.0,0.0,0.0,0.0,9.0
895,2008,1,3,4,2015.0,1845,2301.0,2130,WN,422,N779SW,226.0,225.0,210.0,91.0,90.0,MDW,TUS,1440,4.0,12.0,0,N,0,18.0,0.0,1.0,0.0,72.0
896,2008,1,3,4,1216.0,1150,1329.0,1325,WN,145,N482WN,73.0,95.0,61.0,4.0,26.0,MHT,BWI,377,4.0,8.0,0,N,0,,,,,
897,2008,1,3,4,736.0,720,854.0,855,WN,420,N268WN,78.0,95.0,65.0,-1.0,16.0,MHT,BWI,377,2.0,11.0,0,N,0,,,,,
899,2008,1,3,4,1044.0,1010,1155.0,1145,WN,1061,N422WN,71.0,95.0,61.0,10.0,34.0,MHT,BWI,377,2.0,8.0,0,N,0,,,,,
900,2008,1,3,4,2211.0,2130,2327.0,2300,WN,2038,N674AA,76.0,90.0,64.0,27.0,41.0,MHT,BWI,377,3.0,9.0,0,N,0,3.0,0.0,0.0,0.0,24.0
903,2008,1,3,4,1512.0,1445,1656.0,1620,WN,2437,N225WN,104.0,95.0,69.0,36.0,27.0,MHT,BWI,377,27.0,8.0,0,N,0,11.0,0.0,9.0,0.0,16.0
904,2008,1,3,4,1755.0,1715,1910.0,1850,WN,2611,N458WN,75.0,95.0,60.0,20.0,40.0,MHT,BWI,377,5.0,10.0,0,N,0,4.0,0.0,0.0,0.0,16.0
905,2008,1,3,4,1618.0,1555,1736.0,1730,WN,3226,N308SA,78.0,95.0,63.0,6.0,23.0,MHT,BWI,377,4.0,11.0,0,N,0,,,,,
906,2008,1,3,4,1404.0,1305,1518.0,1435,WN,3691,N257WN,74.0,90.0,61.0,43.0,59.0,MHT,BWI,377,3.0,10.0,0,N,0,4.0,0.0,0.0,0.0,39.0
907,2008,1,3,4,754.0,645,1028.0,950,WN,2719,N466WN,334.0,365.0,320.0,38.0,69.0,MHT,LAS,2356,5.0,9.0,0,N,0,38.0,0.0,0.0,0.0,0.0
908,2008,1,3,4,1206.0,1135,1511.0,1500,WN,976,N235WN,185.0,205.0,156.0,11.0,31.0,MHT,MCO,1142,21.0,8.0,0,N,0,,,,,
909,2008,1,3,4,1005.0,940,1255.0,1305,WN,1933,N419WN,170.0,205.0,155.0,-10.0,25.0,MHT,MCO,1142,7.0,8.0,0,N,0,,,,,
910,2008,1,3,4,1909.0,1650,2158.0,2010,WN,2213,N291WN,169.0,200.0,155.0,108.0,139.0,MHT,MCO,1142,3.0,11.0,0,N,0,6.0,0.0,0.0,0.0,102.0
912,2008,1,3,4,2332.0,2115,216.0,30,WN,3680,N606SW,164.0,195.0,155.0,106.0,137.0,MHT,MCO,1142,3.0,6.0,0,N,0,0.0,0.0,0.0,0.0,106.0
913,2008,1,3,4,1048.0,1005,1201.0,1140,WN,813,N679AA,133.0,155.0,117.0,21.0,43.0,MHT,MDW,838,6.0,10.0,0,N,0,3.0,0.0,0.0,0.0,18.0
914,2008,1,3,4,2114.0,2100,2234.0,2235,WN,2704,N462WN,140.0,155.0,122.0,-1.0,14.0,MHT,MDW,838,7.0,11.0,0,N,0,,,,,
915,2008,1,3,4,1824.0,1750,1941.0,1925,WN,2888,N713SW,137.0,155.0,124.0,16.0,34.0,MHT,MDW,838,6.0,7.0,0,N,0,0.0,0.0,0.0,0.0,16.0
916,2008,1,3,4,1448.0,1410,1601.0,1545,WN,2900,N761RR,133.0,155.0,120.0,16.0,38.0,MHT,MDW,838,6.0,7.0,0,N,0,8.0,0.0,0.0,0.0,8.0
917,2008,1,3,4,627.0,620,745.0,800,WN,3145,N201LV,138.0,160.0,120.0,-15.0,7.0,MHT,MDW,838,10.0,8.0,0,N,0,,,,,
918,2008,1,3,4,1740.0,1630,1852.0,1800,WN,312,N604SW,72.0,90.0,57.0,52.0,70.0,MHT,PHL,290,6.0,9.0,0,N,0,12.0,0.0,0.0,0.0,40.0
919,2008,1,3,4,1422.0,1415,1533.0,1545,WN,1082,N347SW,71.0,90.0,61.0,-12.0,7.0,MHT,PHL,290,4.0,6.0,0,N,0,,,,,
920,2008,1,3,4,716.0,700,838.0,830,WN,1849,N677AA,82.0,90.0,67.0,8.0,16.0,MHT,PHL,290,6.0,9.0,0,N,0,,,,,
921,2008,1,3,4,950.0,920,1105.0,1045,WN,2463,N771SA,75.0,85.0,57.0,20.0,30.0,MHT,PHL,290,7.0,11.0,0,N,0,16.0,0.0,0.0,0.0,4.0
922,2008,1,3,4,1300.0,1210,1417.0,1340,WN,3316,N290WN,77.0,90.0,65.0,37.0,50.0,MHT,PHL,290,4.0,8.0,0,N,0,4.0,0.0,0.0,0.0,33.0
923,2008,1,3,4,1904.0,1855,2022.0,2025,WN,3685,N790SW,78.0,90.0,59.0,-3.0,9.0,MHT,PHL,290,4.0,15.0,0,N,0,,,,,
924,2008,1,3,4,1652.0,1635,2030.0,2030,WN,1033,N757LV,338.0,355.0,320.0,0.0,17.0,MHT,PHX,2279,4.0,14.0,0,N,0,,,,,
925,2008,1,3,4,946.0,755,1259.0,1125,WN,3241,N221WN,193.0,210.0,164.0,94.0,111.0,MHT,TPA,1204,5.0,24.0,0,N,0,94.0,0.0,0.0,0.0,0.0
926,2008,1,3,4,1422.0,1350,1721.0,1725,WN,3516,N368SW,179.0,215.0,164.0,-4.0,32.0,MHT,TPA,1204,3.0,12.0,0,N,0,,,,,
928,2008,1,3,4,1249.0,1120,1343.0,1235,WN,521,N781WN,54.0,75.0,47.0,68.0,89.0,MSY,BHM,321,2.0,5.0,0,N,0,60.0,0.0,0.0,0.0,8.0
932,2008,1,3,4,837.0,825,1204.0,1140,WN,432,N643SW,147.0,135.0,140.0,24.0,12.0,MSY,BWI,998,2.0,5.0,0,N,0,12.0,0.0,12.0,0.0,0.0
935,2008,1,3,4,909.0,855,1029.0,1020,WN,467,N626SW,80.0,85.0,71.0,9.0,14.0,MSY,DAL,437,3.0,6.0,0,N,0,,,,,
936,2008,1,3,4,1626.0,1505,1748.0,1630,WN,1936,N295WN,82.0,85.0,71.0,78.0,81.0,MSY,DAL,437,5.0,6.0,0,N,0,65.0,0.0,0.0,0.0,13.0
937,2008,1,3,4,1210.0,1200,1327.0,1325,WN,2101,N222WN,77.0,85.0,69.0,2.0,10.0,MSY,DAL,437,4.0,4.0,0,N,0,,,,,
939,2008,1,3,4,1211.0,1205,1453.0,1445,WN,1194,N664WN,102.0,100.0,92.0,8.0,6.0,MSY,FLL,673,5.0,5.0,0,N,0,,,,,
940,2008,1,3,4,1530.0,1355,1634.0,1505,WN,223,N677AA,64.0,70.0,54.0,89.0,95.0,MSY,HOU,303,4.0,6.0,0,N,0,82.0,0.0,0.0,0.0,7.0
941,2008,1,3,4,2007.0,1930,2106.0,2040,WN,570,N357SW,59.0,70.0,53.0,26.0,37.0,MSY,HOU,303,2.0,4.0,0,N,0,0.0,0.0,0.0,0.0,26.0
942,2008,1,3,4,2118.0,2100,2217.0,2205,WN,623,N724SW,59.0,65.0,50.0,12.0,18.0,MSY,HOU,303,3.0,6.0,0,N,0,,,,,
943,2008,1,3,4,1316.0,1135,1413.0,1245,WN,689,N426WN,57.0,70.0,50.0,88.0,101.0,MSY,HOU,303,3.0,4.0,0,N,0,55.0,0.0,0.0,0.0,33.0
944,2008,1,3,4,1708.0,1645,1815.0,1755,WN,1192,N274WN,67.0,70.0,55.0,20.0,23.0,MSY,HOU,303,3.0,9.0,0,N,0,10.0,0.0,0.0,0.0,10.0
945,2008,1,3,4,957.0,945,1101.0,1055,WN,1343,N523SW,64.0,70.0,54.0,6.0,12.0,MSY,HOU,303,3.0,7.0,0,N,0,,,,,
952,2008,1,3,4,1645.0,1635,1832.0,1835,WN,1254,N490WN,227.0,240.0,219.0,-3.0,10.0,MSY,LAS,1501,4.0,4.0,0,N,0,,,,,
954,2008,1,3,4,1417.0,1400,1646.0,1640,WN,1170,N625SW,89.0,100.0,76.0,6.0,17.0,MSY,MCO,550,7.0,6.0,0,N,0,,,,,
955,2008,1,3,4,2022.0,2010,2248.0,2245,WN,2624,N693SW,86.0,95.0,76.0,3.0,12.0,MSY,MCO,550,3.0,7.0,0,N,0,,,,,
957,2008,1,3,4,1740.0,1645,1948.0,1855,WN,714,N305SW,128.0,130.0,115.0,53.0,55.0,MSY,MDW,825,7.0,6.0,0,N,0,8.0,0.0,0.0,0.0,45.0
958,2008,1,3,4,1324.0,1230,1548.0,1510,WN,169,N550WN,204.0,220.0,193.0,38.0,54.0,MSY,PHX,1301,5.0,6.0,0,N,0,3.0,0.0,0.0,0.0,35.0
960,2008,1,3,4,1406.0,1240,1622.0,1505,WN,788,N427WN,76.0,85.0,67.0,77.0,86.0,MSY,TPA,487,4.0,5.0,0,N,0,64.0,0.0,0.0,0.0,13.0
961,2008,1,3,4,638.0,630,859.0,855,WN,806,N711HK,81.0,85.0,72.0,4.0,8.0,MSY,TPA,487,4.0,5.0,0,N,0,,,,,
962,2008,1,3,4,1148.0,1055,1459.0,1410,WN,45,N631SW,131.0,135.0,110.0,49.0,53.0,OAK,ABQ,889,5.0,16.0,0,N,0,49.0,0.0,0.0,0.0,0.0
964,2008,1,3,4,1938.0,1920,2256.0,2230,WN,527,N727SW,138.0,130.0,107.0,26.0,18.0,OAK,ABQ,889,5.0,26.0,0,N,0,0.0,0.0,8.0,0.0,18.0
965,2008,1,3,4,1152.0,1120,1802.0,1730,WN,882,N774SW,250.0,250.0,232.0,32.0,32.0,OAK,BNA,1959,5.0,13.0,0,N,0,21.0,0.0,0.0,0.0,11.0
966,2008,1,3,4,1051.0,1010,1314.0,1240,WN,783,N306SW,83.0,90.0,66.0,34.0,41.0,OAK,BOI,511,3.0,14.0,0,N,0,12.0,0.0,0.0,0.0,22.0
967,2008,1,3,4,1953.0,1935,2218.0,2200,WN,2612,N479WN,85.0,85.0,64.0,18.0,18.0,OAK,BOI,511,3.0,18.0,0,N,0,18.0,0.0,0.0,0.0,0.0
968,2008,1,3,4,1632.0,1615,1738.0,1720,WN,346,N489WN,66.0,65.0,48.0,18.0,17.0,OAK,BUR,325,3.0,15.0,0,N,0,0.0,0.0,1.0,0.0,17.0
969,2008,1,3,4,2000.0,1855,2109.0,2000,WN,444,N682SW,69.0,65.0,49.0,69.0,65.0,OAK,BUR,325,2.0,18.0,0,N,0,0.0,0.0,4.0,0.0,65.0
970,2008,1,3,4,1502.0,1445,1607.0,1550,WN,481,N413WN,65.0,65.0,49.0,17.0,17.0,OAK,BUR,325,2.0,14.0,0,N,0,14.0,0.0,0.0,0.0,3.0
971,2008,1,3,4,1229.0,1135,1341.0,1240,WN,891,N400WN,72.0,65.0,49.0,61.0,54.0,OAK,BUR,325,2.0,21.0,0,N,0,1.0,0.0,7.0,0.0,53.0
972,2008,1,3,4,2051.0,2015,2151.0,2120,WN,1150,N235WN,60.0,65.0,48.0,31.0,36.0,OAK,BUR,325,2.0,10.0,0,N,0,14.0,0.0,0.0,0.0,17.0
973,2008,1,3,4,938.0,930,1044.0,1035,WN,1171,N682SW,66.0,65.0,53.0,9.0,8.0,OAK,BUR,325,2.0,11.0,0,N,0,,,,,
976,2008,1,3,4,1628.0,1520,1729.0,1625,WN,1311,N605SW,61.0,65.0,50.0,64.0,68.0,OAK,BUR,325,1.0,10.0,0,N,0,17.0,0.0,0.0,0.0,47.0
979,2008,1,3,4,1816.0,1750,1921.0,1855,WN,2550,N771SA,65.0,65.0,49.0,26.0,26.0,OAK,BUR,325,2.0,14.0,0,N,0,13.0,0.0,0.0,0.0,13.0
980,2008,1,3,4,1243.0,1220,1345.0,1325,WN,2614,N602SW,62.0,65.0,50.0,20.0,23.0,OAK,BUR,325,2.0,10.0,0,N,0,20.0,0.0,0.0,0.0,0.0
981,2008,1,3,4,2059.0,1930,2206.0,2035,WN,2732,N705SW,67.0,65.0,48.0,91.0,89.0,OAK,BUR,325,2.0,17.0,0,N,0,15.0,0.0,2.0,0.0,74.0
983,2008,1,3,4,2146.0,2050,2251.0,2155,WN,3589,N601WN,65.0,65.0,51.0,56.0,56.0,OAK,BUR,325,2.0,12.0,0,N,0,13.0,0.0,0.0,0.0,43.0
984,2008,1,3,4,817.0,805,919.0,910,WN,3772,N708SA,62.0,65.0,49.0,9.0,12.0,OAK,BUR,325,2.0,11.0,0,N,0,,,,,
985,2008,1,3,4,1322.0,1310,1638.0,1635,WN,494,N441WN,136.0,145.0,113.0,3.0,12.0,OAK,DEN,957,13.0,10.0,0,N,0,,,,,
986,2008,1,3,4,1740.0,1650,2055.0,2015,WN,497,N445WN,135.0,145.0,113.0,40.0,50.0,OAK,DEN,957,8.0,14.0,0,N,0,0.0,0.0,7.0,0.0,33.0
987,2008,1,3,4,2010.0,1910,2326.0,2235,WN,1426,N720WN,136.0,145.0,114.0,51.0,60.0,OAK,DEN,957,8.0,14.0,0,N,0,10.0,0.0,0.0,0.0,41.0
988,2008,1,3,4,642.0,630,957.0,955,WN,1502,N656SW,135.0,145.0,114.0,2.0,12.0,OAK,DEN,957,7.0,14.0,0,N,0,,,,,
989,2008,1,3,4,1031.0,1015,1344.0,1340,WN,1760,N640SW,133.0,145.0,117.0,4.0,16.0,OAK,DEN,957,6.0,10.0,0,N,0,,,,,
990,2008,1,3,4,2155.0,1940,2350.0,2140,WN,223,N223WN,115.0,120.0,93.0,130.0,135.0,OAK,GEG,723,5.0,17.0,0,N,0,19.0,0.0,0.0,0.0,111.0
991,2008,1,3,4,1004.0,935,1142.0,1135,WN,2639,N777QC,98.0,120.0,86.0,7.0,29.0,OAK,GEG,723,4.0,8.0,0,N,0,,,,,
992,2008,1,3,4,1620.0,1520,2144.0,2100,WN,78,N268WN,204.0,220.0,189.0,44.0,60.0,OAK,HOU,1642,3.0,12.0,0,N,0,14.0,0.0,0.0,0.0,30.0
994,2008,1,3,4,1623.0,1500,1752.0,1625,WN,302,N473WN,89.0,85.0,62.0,87.0,83.0,OAK,LAS,407,4.0,23.0,0,N,0,83.0,0.0,4.0,0.0,0.0
995,2008,1,3,4,2154.0,2040,2314.0,2205,WN,428,N683SW,80.0,85.0,63.0,69.0,74.0,OAK,LAS,407,4.0,13.0,0,N,0,2.0,0.0,0.0,0.0,67.0
996,2008,1,3,4,1322.0,1245,1444.0,1410,WN,500,N799SW,82.0,85.0,64.0,34.0,37.0,OAK,LAS,407,3.0,15.0,0,N,0,34.0,0.0,0.0,0.0,0.0
1000,2008,1,3,4,2059.0,1945,2220.0,2105,WN,890,N788SA,81.0,80.0,61.0,75.0,74.0,OAK,LAS,407,6.0,14.0,0,N,0,41.0,0.0,1.0,0.0,33.0
1002,2008,1,3,4,1504.0,1355,1631.0,1520,WN,1585,N766SW,87.0,85.0,66.0,71.0,69.0,OAK,LAS,407,8.0,13.0,0,N,0,50.0,0.0,2.0,0.0,19.0
1003,2008,1,3,4,1140.0,1125,1303.0,1250,WN,1918,N267WN,83.0,85.0,68.0,13.0,15.0,OAK,LAS,407,7.0,8.0,0,N,0,,,,,
1004,2008,1,3,4,1615.0,1540,1741.0,1705,WN,2632,N784SW,86.0,85.0,65.0,36.0,35.0,OAK,LAS,407,5.0,16.0,0,N,0,16.0,0.0,1.0,0.0,19.0
1005,2008,1,3,4,1647.0,1630,1829.0,1755,WN,3327,N282WN,102.0,85.0,59.0,34.0,17.0,OAK,LAS,407,20.0,23.0,0,N,0,2.0,0.0,17.0,0.0,15.0
1006,2008,1,3,4,2142.0,2120,2310.0,2245,WN,3396,N787SA,88.0,85.0,59.0,25.0,22.0,OAK,LAS,407,17.0,12.0,0,N,0,22.0,0.0,3.0,0.0,0.0
1007,2008,1,3,4,1816.0,1745,1954.0,1910,WN,3940,N434WN,98.0,85.0,61.0,44.0,31.0,OAK,LAS,407,20.0,17.0,0,N,0,0.0,0.0,13.0,0.0,31.0
1008,2008,1,3,4,1209.0,1200,1319.0,1315,WN,75,N283WN,70.0,75.0,53.0,4.0,9.0,OAK,LAX,337,7.0,10.0,0,N,0,,,,,
1009,2008,1,3,4,928.0,900,1042.0,1020,WN,96,N311SW,74.0,80.0,54.0,22.0,28.0,OAK,LAX,337,6.0,14.0,0,N,0,9.0,0.0,0.0,0.0,13.0
1011,2008,1,3,4,1551.0,1530,1704.0,1645,WN,230,N364SW,73.0,75.0,52.0,19.0,21.0,OAK,LAX,337,6.0,15.0,0,N,0,9.0,0.0,0.0,0.0,10.0
1012,2008,1,3,4,2015.0,2000,2138.0,2120,WN,252,N359SW,83.0,80.0,59.0,18.0,15.0,OAK,LAX,337,7.0,17.0,0,N,0,3.0,0.0,3.0,0.0,12.0
1013,2008,1,3,4,837.0,830,951.0,945,WN,304,N326SW,74.0,75.0,57.0,6.0,7.0,OAK,LAX,337,8.0,9.0,0,N,0,,,,,
1017,2008,1,3,4,1821.0,1730,1949.0,1845,WN,925,N384SW,88.0,75.0,58.0,64.0,51.0,OAK,LAX,337,8.0,22.0,0,N,0,8.0,0.0,13.0,0.0,43.0
1018,2008,1,3,4,1426.0,1400,1545.0,1515,WN,1107,N708SA,79.0,75.0,51.0,30.0,26.0,OAK,LAX,337,19.0,9.0,0,N,0,19.0,0.0,4.0,0.0,7.0
1019,2008,1,3,4,2221.0,2100,2335.0,2215,WN,1192,N274WN,74.0,75.0,52.0,80.0,81.0,OAK,LAX,337,9.0,13.0,0,N,0,18.0,0.0,0.0,0.0,62.0
